LocationAbbr,LocationDesc,DataSource,Topic,DataValueUnit,DataValueType,DataValue,DataValueAlt
AR,Arkansas,BRFSS,Tobacco,%,Age-adjusted Prevalence,32.9,32.9
AR,Arkansas,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
AR,Arkansas,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
AR,Arkansas,BRFSS,Tobacco,%,Age-adjusted Prevalence,29.1,29.1
AZ,Arizona,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
AZ,Arizona,BRFSS,Tobacco,%,Age-adjusted Prevalence,34.2,34.2
AZ,Arizona,BRFSS,Tobacco,%,Age-adjusted Prevalence,22.8,22.8
AZ,Arizona,BRFSS,Tobacco,%,Age-adjusted Prevalence,31.4,31.4
AZ,Arizona,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
AZ,Arizona,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
AZ,Arizona,BRFSS,Tobacco,%,Age-adjusted Prevalence,32.7,32.7
AZ,Arizona,BRFSS,Tobacco,%,Age-adjusted Prevalence,37.4,37.4
CA,California,BRFSS,Tobacco,%,Age-adjusted Prevalence,31.9,31.9
CA,California,BRFSS,Tobacco,%,Age-adjusted Prevalence,20,20
CA,California,BRFSS,Tobacco,%,Age-adjusted Prevalence,17.9,17.9
CA,California,BRFSS,Tobacco,%,Age-adjusted Prevalence,28.8,28.8
CA,California,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
CA,California,BRFSS,Tobacco,%,Age-adjusted Prevalence,34.4,34.4
CA,California,BRFSS,Tobacco,%,Age-adjusted Prevalence,26,26
CA,California,BRFSS,Tobacco,%,Age-adjusted Prevalence,29.5,29.5
CO,Colorado,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
CO,Colorado,BRFSS,Tobacco,%,Age-adjusted Prevalence,30.1,30.1
CO,Colorado,BRFSS,Tobacco,%,Age-adjusted Prevalence,38.8,38.8
GA,Georgia,BRFSS,Tobacco,%,Crude Prevalence,26.3,26.3
CO,Colorado,BRFSS,Tobacco,%,Age-adjusted Prevalence,33.5,33.5
CO,Colorado,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
CO,Colorado,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
CO,Colorado,BRFSS,Tobacco,%,Age-adjusted Prevalence,31.8,31.8
CO,Colorado,BRFSS,Tobacco,%,Age-adjusted Prevalence,32.1,32.1
CT,Connecticut,BRFSS,Tobacco,%,Age-adjusted Prevalence,27.6,27.6
CT,Connecticut,BRFSS,Tobacco,%,Age-adjusted Prevalence,21,21
CT,Connecticut,BRFSS,Tobacco,%,Age-adjusted Prevalence,25.7,25.7
CT,Connecticut,BRFSS,Tobacco,%,Age-adjusted Prevalence,23.8,23.8
CT,Connecticut,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
CT,Connecticut,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
CT,Connecticut,BRFSS,Tobacco,%,Age-adjusted Prevalence,22.7,22.7
CT,Connecticut,BRFSS,Tobacco,%,Age-adjusted Prevalence,21.5,21.5
DC,District of Columbia,BRFSS,Tobacco,%,Age-adjusted Prevalence,33.9,33.9
DC,District of Columbia,BRFSS,Tobacco,%,Age-adjusted Prevalence,42.2,42.2
DC,District of Columbia,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
DC,District of Columbia,BRFSS,Tobacco,%,Age-adjusted Prevalence,23.8,23.8
DC,District of Columbia,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
DC,District of Columbia,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
DC,District of Columbia,BRFSS,Tobacco,%,Age-adjusted Prevalence,29.9,29.9
DC,District of Columbia,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
DE,Delaware,BRFSS,Tobacco,%,Age-adjusted Prevalence,32.5,32.5
DE,Delaware,BRFSS,Tobacco,%,Age-adjusted Prevalence,25.1,25.1
DE,Delaware,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
DE,Delaware,BRFSS,Tobacco,%,Age-adjusted Prevalence,24.1,24.1
DE,Delaware,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
DE,Delaware,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
DE,Delaware,BRFSS,Tobacco,%,Age-adjusted Prevalence,24.9,24.9
DE,Delaware,BRFSS,Tobacco,%,Age-adjusted Prevalence,22.3,22.3
FL,Florida,BRFSS,Tobacco,%,Age-adjusted Prevalence,30,30
FL,Florida,BRFSS,Tobacco,%,Age-adjusted Prevalence,25.5,25.5
FL,Florida,BRFSS,Tobacco,%,Age-adjusted Prevalence,31,31
FL,Florida,BRFSS,Tobacco,%,Age-adjusted Prevalence,22.2,22.2
FL,Florida,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
FL,Florida,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
FL,Florida,BRFSS,Tobacco,%,Age-adjusted Prevalence,24,24
FL,Florida,BRFSS,Tobacco,%,Age-adjusted Prevalence,18.9,18.9
GA,Georgia,BRFSS,Tobacco,%,Age-adjusted Prevalence,28.1,28.1
GA,Georgia,BRFSS,Tobacco,%,Age-adjusted Prevalence,28,28
GA,Georgia,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
GA,Georgia,BRFSS,Tobacco,%,Age-adjusted Prevalence,26.5,26.5
GA,Georgia,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
GA,Georgia,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
GA,Georgia,BRFSS,Tobacco,%,Age-adjusted Prevalence,26.8,26.8
GA,Georgia,BRFSS,Tobacco,%,Age-adjusted Prevalence,25.1,25.1
GU,Guam,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
GU,Guam,BRFSS,Tobacco,%,Age-adjusted Prevalence,20.6,20.6
GU,Guam,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
GU,Guam,BRFSS,Tobacco,%,Age-adjusted Prevalence,20.1,20.1
GU,Guam,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
GU,Guam,BRFSS,Tobacco,%,Age-adjusted Prevalence,21.7,21.7
GU,Guam,BRFSS,Tobacco,%,Age-adjusted Prevalence,20.2,20.2
GU,Guam,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
HI,Hawaii,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
HI,Hawaii,BRFSS,Tobacco,%,Age-adjusted Prevalence,29.5,29.5
HI,Hawaii,BRFSS,Tobacco,%,Age-adjusted Prevalence,26.2,26.2
HI,Hawaii,BRFSS,Tobacco,%,Age-adjusted Prevalence,21.5,21.5
HI,Hawaii,BRFSS,Tobacco,%,Age-adjusted Prevalence,30.5,30.5
HI,Hawaii,BRFSS,Tobacco,%,Age-adjusted Prevalence,20.9,20.9
HI,Hawaii,BRFSS,Tobacco,%,Age-adjusted Prevalence,24.6,24.6
HI,Hawaii,BRFSS,Tobacco,%,Age-adjusted Prevalence,23.6,23.6
IA,Iowa,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
IA,Iowa,BRFSS,Tobacco,%,Age-adjusted Prevalence,28.9,28.9
IA,Iowa,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
IA,Iowa,BRFSS,Tobacco,%,Age-adjusted Prevalence,30.5,30.5
IA,Iowa,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
IA,Iowa,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
IA,Iowa,BRFSS,Tobacco,%,Age-adjusted Prevalence,29.6,29.6
IA,Iowa,BRFSS,Tobacco,%,Age-adjusted Prevalence,29.4,29.4
ID,Idaho,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
ID,Idaho,BRFSS,Tobacco,%,Age-adjusted Prevalence,20.6,20.6
ID,Idaho,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
ID,Idaho,BRFSS,Tobacco,%,Age-adjusted Prevalence,25.9,25.9
ID,Idaho,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
ID,Idaho,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
ID,Idaho,BRFSS,Tobacco,%,Age-adjusted Prevalence,23.7,23.7
ID,Idaho,BRFSS,Tobacco,%,Age-adjusted Prevalence,22.2,22.2
IL,Illinois,BRFSS,Tobacco,%,Age-adjusted Prevalence,42.4,42.4
IL,Illinois,BRFSS,Tobacco,%,Age-adjusted Prevalence,34,34
IL,Illinois,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
IL,Illinois,BRFSS,Tobacco,%,Age-adjusted Prevalence,33.3,33.3
IL,Illinois,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
IL,Illinois,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
IL,Illinois,BRFSS,Tobacco,%,Age-adjusted Prevalence,33.6,33.6
IL,Illinois,BRFSS,Tobacco,%,Age-adjusted Prevalence,29.8,29.8
IN,Indiana,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
IN,Indiana,BRFSS,Tobacco,%,Age-adjusted Prevalence,21.6,21.6
IN,Indiana,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
IN,Indiana,BRFSS,Tobacco,%,Age-adjusted Prevalence,25,25
KY,Kentucky,BRFSS,Tobacco,%,Age-adjusted Prevalence,28.3,28.3
IN,Indiana,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
IN,Indiana,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
IN,Indiana,BRFSS,Tobacco,%,Age-adjusted Prevalence,23.4,23.4
IN,Indiana,BRFSS,Tobacco,%,Age-adjusted Prevalence,23.9,23.9
KS,Kansas,BRFSS,Tobacco,%,Age-adjusted Prevalence,28.6,28.6
KS,Kansas,BRFSS,Tobacco,%,Age-adjusted Prevalence,26.1,26.1
KS,Kansas,BRFSS,Tobacco,%,Age-adjusted Prevalence,26.3,26.3
KS,Kansas,BRFSS,Tobacco,%,Age-adjusted Prevalence,25.4,25.4
KS,Kansas,BRFSS,Tobacco,%,Age-adjusted Prevalence,33.4,33.4
KS,Kansas,BRFSS,Tobacco,%,Age-adjusted Prevalence,30.7,30.7
KS,Kansas,BRFSS,Tobacco,%,Age-adjusted Prevalence,25.6,25.6
KS,Kansas,BRFSS,Tobacco,%,Age-adjusted Prevalence,24.6,24.6
KY,Kentucky,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
KY,Kentucky,BRFSS,Tobacco,%,Age-adjusted Prevalence,29,29
KY,Kentucky,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
KY,Kentucky,BRFSS,Tobacco,%,Age-adjusted Prevalence,25.4,25.4
KY,Kentucky,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
KY,Kentucky,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
KY,Kentucky,BRFSS,Tobacco,%,Age-adjusted Prevalence,27.3,27.3
LA,Louisiana,BRFSS,Tobacco,%,Age-adjusted Prevalence,25,25
LA,Louisiana,BRFSS,Tobacco,%,Age-adjusted Prevalence,28.1,28.1
LA,Louisiana,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
LA,Louisiana,BRFSS,Tobacco,%,Age-adjusted Prevalence,27.3,27.3
LA,Louisiana,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
LA,Louisiana,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
LA,Louisiana,BRFSS,Tobacco,%,Age-adjusted Prevalence,27.6,27.6
LA,Louisiana,BRFSS,Tobacco,%,Age-adjusted Prevalence,29,29
MA,Massachusetts,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
MA,Massachusetts,BRFSS,Tobacco,%,Age-adjusted Prevalence,34.5,34.5
MA,Massachusetts,BRFSS,Tobacco,%,Age-adjusted Prevalence,35.1,35.1
MA,Massachusetts,BRFSS,Tobacco,%,Age-adjusted Prevalence,33.4,33.4
MA,Massachusetts,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
MA,Massachusetts,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
MA,Massachusetts,BRFSS,Tobacco,%,Age-adjusted Prevalence,34.3,34.3
MA,Massachusetts,BRFSS,Tobacco,%,Age-adjusted Prevalence,34.4,34.4
MD,Maryland,BRFSS,Tobacco,%,Age-adjusted Prevalence,23.2,23.2
MD,Maryland,BRFSS,Tobacco,%,Age-adjusted Prevalence,29.3,29.3
MD,Maryland,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
MD,Maryland,BRFSS,Tobacco,%,Age-adjusted Prevalence,24.8,24.8
MD,Maryland,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
MD,Maryland,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
MD,Maryland,BRFSS,Tobacco,%,Age-adjusted Prevalence,27.4,27.4
MD,Maryland,BRFSS,Tobacco,%,Age-adjusted Prevalence,28.5,28.5
ME,Maine,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
ME,Maine,BRFSS,Tobacco,%,Age-adjusted Prevalence,34.3,34.3
ME,Maine,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
ME,Maine,BRFSS,Tobacco,%,Age-adjusted Prevalence,28.4,28.4
ME,Maine,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
ME,Maine,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
ME,Maine,BRFSS,Tobacco,%,Age-adjusted Prevalence,31.5,31.5
ME,Maine,BRFSS,Tobacco,%,Age-adjusted Prevalence,30.6,30.6
MI,Michigan,BRFSS,Tobacco,%,Age-adjusted Prevalence,24.4,24.4
MI,Michigan,BRFSS,Tobacco,%,Age-adjusted Prevalence,24.1,24.1
MI,Michigan,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
MI,Michigan,BRFSS,Tobacco,%,Age-adjusted Prevalence,22.8,22.8
MI,Michigan,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
NC,North Carolina,BRFSS,Tobacco,%,Age-adjusted Prevalence,22,22
MI,Michigan,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
MI,Michigan,BRFSS,Tobacco,%,Age-adjusted Prevalence,23.4,23.4
MI,Michigan,BRFSS,Tobacco,%,Age-adjusted Prevalence,23.3,23.3
MN,Minnesota,BRFSS,Tobacco,%,Age-adjusted Prevalence,45.4,45.4
MN,Minnesota,BRFSS,Tobacco,%,Age-adjusted Prevalence,25.2,25.2
MN,Minnesota,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
MN,Minnesota,BRFSS,Tobacco,%,Age-adjusted Prevalence,26.2,26.2
MN,Minnesota,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
MN,Minnesota,BRFSS,Tobacco,%,Age-adjusted Prevalence,22.3,22.3
MN,Minnesota,BRFSS,Tobacco,%,Age-adjusted Prevalence,25.7,25.7
MN,Minnesota,BRFSS,Tobacco,%,Age-adjusted Prevalence,24.5,24.5
MO,Missouri,BRFSS,Tobacco,%,Age-adjusted Prevalence,15.4,15.4
MO,Missouri,BRFSS,Tobacco,%,Age-adjusted Prevalence,30.7,30.7
MO,Missouri,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
MO,Missouri,BRFSS,Tobacco,%,Age-adjusted Prevalence,21.9,21.9
MO,Missouri,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
MO,Missouri,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
MO,Missouri,BRFSS,Tobacco,%,Age-adjusted Prevalence,26.2,26.2
MO,Missouri,BRFSS,Tobacco,%,Age-adjusted Prevalence,25.6,25.6
MS,Mississippi,BRFSS,Tobacco,%,Age-adjusted Prevalence,17.8,17.8
MS,Mississippi,BRFSS,Tobacco,%,Age-adjusted Prevalence,23.7,23.7
MS,Mississippi,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
MS,Mississippi,BRFSS,Tobacco,%,Age-adjusted Prevalence,20.6,20.6
MS,Mississippi,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
MS,Mississippi,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
MS,Mississippi,BRFSS,Tobacco,%,Age-adjusted Prevalence,21.9,21.9
MS,Mississippi,BRFSS,Tobacco,%,Age-adjusted Prevalence,24.4,24.4
MT,Montana,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
MT,Montana,BRFSS,Tobacco,%,Age-adjusted Prevalence,33.1,33.1
MT,Montana,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
MT,Montana,BRFSS,Tobacco,%,Age-adjusted Prevalence,30.2,30.2
MT,Montana,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
MT,Montana,BRFSS,Tobacco,%,Age-adjusted Prevalence,41.1,41.1
MT,Montana,BRFSS,Tobacco,%,Age-adjusted Prevalence,31.9,31.9
MT,Montana,BRFSS,Tobacco,%,Age-adjusted Prevalence,31.8,31.8
NC,North Carolina,BRFSS,Tobacco,%,Age-adjusted Prevalence,22.1,22.1
NC,North Carolina,BRFSS,Tobacco,%,Age-adjusted Prevalence,26.9,26.9
NC,North Carolina,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
NC,North Carolina,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
NC,North Carolina,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
NC,North Carolina,BRFSS,Tobacco,%,Age-adjusted Prevalence,24.5,24.5
NC,North Carolina,BRFSS,Tobacco,%,Age-adjusted Prevalence,26.4,26.4
OH,Ohio,BRFSS,Tobacco,%,Age-adjusted Prevalence,23,23
ND,North Dakota,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
ND,North Dakota,BRFSS,Tobacco,%,Age-adjusted Prevalence,35.2,35.2
ND,North Dakota,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
ND,North Dakota,BRFSS,Tobacco,%,Age-adjusted Prevalence,27.8,27.8
ND,North Dakota,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
ND,North Dakota,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
ND,North Dakota,BRFSS,Tobacco,%,Age-adjusted Prevalence,30.9,30.9
ND,North Dakota,BRFSS,Tobacco,%,Age-adjusted Prevalence,30,30
NE,Nebraska,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
NE,Nebraska,BRFSS,Tobacco,%,Age-adjusted Prevalence,22,22
NE,Nebraska,BRFSS,Tobacco,%,Age-adjusted Prevalence,17.4,17.4
NE,Nebraska,BRFSS,Tobacco,%,Age-adjusted Prevalence,28.2,28.2
NE,Nebraska,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
NE,Nebraska,BRFSS,Tobacco,%,Age-adjusted Prevalence,49.7,49.7
NE,Nebraska,BRFSS,Tobacco,%,Age-adjusted Prevalence,25.2,25.2
NE,Nebraska,BRFSS,Tobacco,%,Age-adjusted Prevalence,24.6,24.6
NH,New Hampshire,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
NH,New Hampshire,BRFSS,Tobacco,%,Age-adjusted Prevalence,27.8,27.8
NH,New Hampshire,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
NH,New Hampshire,BRFSS,Tobacco,%,Age-adjusted Prevalence,29.6,29.6
NH,New Hampshire,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
NH,New Hampshire,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
NH,New Hampshire,BRFSS,Tobacco,%,Age-adjusted Prevalence,28.9,28.9
NH,New Hampshire,BRFSS,Tobacco,%,Age-adjusted Prevalence,27,27
NJ,New Jersey,BRFSS,Tobacco,%,Age-adjusted Prevalence,19.6,19.6
NJ,New Jersey,BRFSS,Tobacco,%,Age-adjusted Prevalence,21.7,21.7
NJ,New Jersey,BRFSS,Tobacco,%,Age-adjusted Prevalence,28.9,28.9
NJ,New Jersey,BRFSS,Tobacco,%,Age-adjusted Prevalence,26.8,26.8
NJ,New Jersey,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
NJ,New Jersey,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
NJ,New Jersey,BRFSS,Tobacco,%,Age-adjusted Prevalence,25.2,25.2
NJ,New Jersey,BRFSS,Tobacco,%,Age-adjusted Prevalence,25,25
NM,New Mexico,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
NM,New Mexico,BRFSS,Tobacco,%,Age-adjusted Prevalence,20.3,20.3
NM,New Mexico,BRFSS,Tobacco,%,Age-adjusted Prevalence,19.6,19.6
NM,New Mexico,BRFSS,Tobacco,%,Age-adjusted Prevalence,24.8,24.8
NM,New Mexico,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
NM,New Mexico,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
NM,New Mexico,BRFSS,Tobacco,%,Age-adjusted Prevalence,23,23
NM,New Mexico,BRFSS,Tobacco,%,Age-adjusted Prevalence,22.8,22.8
NV,Nevada,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
NV,Nevada,BRFSS,Tobacco,%,Age-adjusted Prevalence,32.5,32.5
NV,Nevada,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
NV,Nevada,BRFSS,Tobacco,%,Age-adjusted Prevalence,35.8,35.8
NV,Nevada,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
NV,Nevada,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
NV,Nevada,BRFSS,Tobacco,%,Age-adjusted Prevalence,34.6,34.6
NV,Nevada,BRFSS,Tobacco,%,Age-adjusted Prevalence,31.7,31.7
NY,New York,BRFSS,Tobacco,%,Age-adjusted Prevalence,36.4,36.4
NY,New York,BRFSS,Tobacco,%,Age-adjusted Prevalence,28.6,28.6
NY,New York,BRFSS,Tobacco,%,Age-adjusted Prevalence,28.4,28.4
NY,New York,BRFSS,Tobacco,%,Age-adjusted Prevalence,26.3,26.3
NY,New York,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
NY,New York,BRFSS,Tobacco,%,Age-adjusted Prevalence,29.2,29.2
NY,New York,BRFSS,Tobacco,%,Age-adjusted Prevalence,26.8,26.8
NY,New York,BRFSS,Tobacco,%,Age-adjusted Prevalence,25,25
OH,Ohio,BRFSS,Tobacco,%,Age-adjusted Prevalence,27.4,27.4
OH,Ohio,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
OH,Ohio,BRFSS,Tobacco,%,Age-adjusted Prevalence,26.7,26.7
OH,Ohio,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
OH,Ohio,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
OH,Ohio,BRFSS,Tobacco,%,Age-adjusted Prevalence,27,27
OH,Ohio,BRFSS,Tobacco,%,Age-adjusted Prevalence,28.3,28.3
OK,Oklahoma,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
OK,Oklahoma,BRFSS,Tobacco,%,Age-adjusted Prevalence,30.6,30.6
OK,Oklahoma,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
OK,Oklahoma,BRFSS,Tobacco,%,Age-adjusted Prevalence,24.7,24.7
OK,Oklahoma,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
OK,Oklahoma,BRFSS,Tobacco,%,Age-adjusted Prevalence,38.7,38.7
OK,Oklahoma,BRFSS,Tobacco,%,Age-adjusted Prevalence,27.7,27.7
OK,Oklahoma,BRFSS,Tobacco,%,Age-adjusted Prevalence,29.2,29.2
OR,Oregon,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
OR,Oregon,BRFSS,Tobacco,%,Age-adjusted Prevalence,34.8,34.8
OR,Oregon,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
OR,Oregon,BRFSS,Tobacco,%,Age-adjusted Prevalence,31.8,31.8
OR,Oregon,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
OR,Oregon,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
OR,Oregon,BRFSS,Tobacco,%,Age-adjusted Prevalence,33.7,33.7
OR,Oregon,BRFSS,Tobacco,%,Age-adjusted Prevalence,30.1,30.1
PA,Pennsylvania,BRFSS,Tobacco,%,Age-adjusted Prevalence,21,21
PA,Pennsylvania,BRFSS,Tobacco,%,Age-adjusted Prevalence,25.5,25.5
PA,Pennsylvania,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
PA,Pennsylvania,BRFSS,Tobacco,%,Age-adjusted Prevalence,27.4,27.4
PA,Pennsylvania,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
PA,Pennsylvania,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
PA,Pennsylvania,BRFSS,Tobacco,%,Age-adjusted Prevalence,26.8,26.8
PA,Pennsylvania,BRFSS,Tobacco,%,Age-adjusted Prevalence,28,28
PR,Puerto Rico,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
PR,Puerto Rico,BRFSS,Tobacco,%,Age-adjusted Prevalence,7.1,7.1
PR,Puerto Rico,BRFSS,Tobacco,%,Age-adjusted Prevalence,6.9,6.9
PR,Puerto Rico,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
PR,Puerto Rico,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
PR,Puerto Rico,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
PR,Puerto Rico,BRFSS,Tobacco,%,Age-adjusted Prevalence,7,7
PR,Puerto Rico,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
RI,Rhode Island,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
RI,Rhode Island,BRFSS,Tobacco,%,Age-adjusted Prevalence,26,26
RI,Rhode Island,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
RI,Rhode Island,BRFSS,Tobacco,%,Age-adjusted Prevalence,31.8,31.8
RI,Rhode Island,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
RI,Rhode Island,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
RI,Rhode Island,BRFSS,Tobacco,%,Age-adjusted Prevalence,29.3,29.3
RI,Rhode Island,BRFSS,Tobacco,%,Age-adjusted Prevalence,29.6,29.6
SC,South Carolina,BRFSS,Tobacco,%,Age-adjusted Prevalence,23.7,23.7
SC,South Carolina,BRFSS,Tobacco,%,Age-adjusted Prevalence,23.7,23.7
SC,South Carolina,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
SC,South Carolina,BRFSS,Tobacco,%,Age-adjusted Prevalence,25.6,25.6
TN,Tennessee,BRFSS,Tobacco,%,Age-adjusted Prevalence,27,27
SC,South Carolina,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
SC,South Carolina,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
SC,South Carolina,BRFSS,Tobacco,%,Age-adjusted Prevalence,24.8,24.8
SC,South Carolina,BRFSS,Tobacco,%,Age-adjusted Prevalence,25.2,25.2
SD,South Dakota,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
SD,South Dakota,BRFSS,Tobacco,%,Age-adjusted Prevalence,22.9,22.9
SD,South Dakota,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
SD,South Dakota,BRFSS,Tobacco,%,Age-adjusted Prevalence,21.4,21.4
SD,South Dakota,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
SD,South Dakota,BRFSS,Tobacco,%,Age-adjusted Prevalence,32.6,32.6
SD,South Dakota,BRFSS,Tobacco,%,Age-adjusted Prevalence,22,22
SD,South Dakota,BRFSS,Tobacco,%,Age-adjusted Prevalence,19.5,19.5
TN,Tennessee,BRFSS,Tobacco,%,Age-adjusted Prevalence,23.8,23.8
TN,Tennessee,BRFSS,Tobacco,%,Age-adjusted Prevalence,25.8,25.8
TN,Tennessee,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
TN,Tennessee,BRFSS,Tobacco,%,Age-adjusted Prevalence,27.8,27.8
TN,Tennessee,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
TN,Tennessee,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
