LocationAbbr,LocationDesc,DataSource,Topic,DataValueUnit,DataValueType,DataValue
GA,Georgia,BRFSS,Alcohol,%,Crude Prevalence,
GA,Georgia,BRFSS,Alcohol,%,Crude Prevalence,4.5
GA,Georgia,YRBSS,Alcohol,%,Crude Prevalence,27.9
GA,Georgia,YRBSS,Alcohol,%,Crude Prevalence,13.3
GA,Georgia,BRFSS,Alcohol,%,Age-adjusted Prevalence,9.1
GA,Georgia,BRFSS,Alcohol,%,Age-adjusted Prevalence,9.6
GA,Georgia,BRFSS,Alcohol,%,Age-adjusted Prevalence,11.7
GA,Georgia,BRFSS,Alcohol,%,Age-adjusted Prevalence,17.2
GA,Georgia,BRFSS,Alcohol,%,Age-adjusted Prevalence,11.8
GA,Georgia,BRFSS,Alcohol,%,Age-adjusted Prevalence,
GA,Georgia,BRFSS,Alcohol,%,Age-adjusted Prevalence,13.2
GA,Georgia,BRFSS,Alcohol,%,Age-adjusted Prevalence,16.5
GA,Georgia,BRFSS,Alcohol,%,Crude Prevalence,9.4
GA,Georgia,BRFSS,Alcohol,%,Crude Prevalence,9.2
GA,Georgia,BRFSS,Alcohol,%,Crude Prevalence,14.4
GA,Georgia,BRFSS,Alcohol,%,Crude Prevalence,17.3
GA,Georgia,BRFSS,Alcohol,%,Crude Prevalence,
GA,Georgia,BRFSS,Alcohol,%,Crude Prevalence,8.2
GA,Georgia,BRFSS,Alcohol,%,Crude Prevalence,13.1
GA,Georgia,BRFSS,Alcohol,%,Crude Prevalence,15.1
GA,Georgia,BRFSS,Alcohol,%,Crude Prevalence,13.4
GA,Georgia,BRFSS,Alcohol,%,Crude Prevalence,
GA,Georgia,BRFSS,Alcohol,%,Crude Prevalence,
GA,Georgia,BRFSS,Alcohol,%,Crude Prevalence,
GA,Georgia,BRFSS,Alcohol,%,Crude Prevalence,13.9
GA,Georgia,BRFSS,Alcohol,%,Crude Prevalence,16.3
GA,Georgia,BRFSS,Alcohol,%,Age-adjusted Prevalence,3.6
GA,Georgia,BRFSS,Alcohol,%,Age-adjusted Prevalence,3.9
GA,Georgia,BRFSS,Alcohol,%,Age-adjusted Prevalence,
GA,Georgia,BRFSS,Alcohol,%,Age-adjusted Prevalence,5.6
GA,Georgia,BRFSS,Alcohol,%,Age-adjusted Prevalence,
GA,Georgia,BRFSS,Alcohol,%,Age-adjusted Prevalence,
GA,Georgia,BRFSS,Alcohol,%,Age-adjusted Prevalence,4.7
GA,Georgia,BRFSS,Alcohol,%,Age-adjusted Prevalence,5.5
GA,Georgia,BRFSS,Alcohol,%,Crude Prevalence,5.6
GA,Georgia,BRFSS,Alcohol,%,Crude Prevalence,3.6
GA,Georgia,BRFSS,Alcohol,%,Crude Prevalence,3.8
GA,Georgia,BRFSS,Alcohol,%,Crude Prevalence,
GA,Georgia,BRFSS,Alcohol,%,Crude Prevalence,
GA,Georgia,BRFSS,Alcohol,%,Crude Prevalence,
GA,Georgia,BRFSS,Alcohol,%,Crude Prevalence,4.6
GA,Georgia,BRFSS,Alcohol,%,Crude Prevalence,5.3
GA,Georgia,BRFSS,Alcohol,%,Crude Prevalence,5
GA,Georgia,BRFSS,Alcohol,%,Crude Prevalence,
GA,Georgia,BRFSS,Alcohol,%,Crude Prevalence,
GA,Georgia,BRFSS,Alcohol,%,Crude Prevalence,
GA,Georgia,BRFSS,Alcohol,%,Crude Prevalence,4.6
GA,Georgia,BRFSS,Alcohol,%,Crude Prevalence,5.2
GA,Georgia,PRAMS,Alcohol,%,Crude Prevalence,34.1
GU,Guam,YRBSS,Alcohol,%,Crude Prevalence,25.3
GU,Guam,YRBSS,Alcohol,%,Crude Prevalence,13.3
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,10.6
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,25.5
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,28.8
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,23.6
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,18.6
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,19.8
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,9.8
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,11.4
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,27.8
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,30.8
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,25.9
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,20
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,21.2
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,15.4
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,14.5
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,4.8
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,10.5
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,12.5
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,6.6
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,7.6
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,5.2
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,11
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,13.4
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,6.9
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,8.1
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,27.5
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,9.2
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,15.9
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,27.4
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,15.8
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,18.4
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,29.7
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,9.8
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,17.3
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,28.7
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,29.7
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,16.8
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,19.3
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,30.8
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,19.5
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,11.2
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,13.8
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,2.9
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,11.1
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,8.9
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,6.9
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,7
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,3
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,11.6
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,9.2
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,7.2
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,7.4
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,3.8
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,7.7
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,17.1
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,26.7
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,20.7
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,16.1
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,17.3
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,20.8
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,8.4
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,18.3
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,28.1
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,25.1
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,16.9
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,18.3
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,23.3
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,11.3
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,12.2
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,4.1
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,8.7
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,7.9
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,5.4
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,6.4
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,4.4
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,9
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,8.6
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,5.7
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,6.7
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,5.2
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,11.4
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,27.5
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,33.3
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,23.6
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,21.9
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,22.2
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,18.6
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,12.2
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,25.4
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,33.8
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,25.2
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,22.5
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,22.9
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,19.6
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,26.5
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,14.9
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,16.5
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,3
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,16.1
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,13.9
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,7
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,7.5
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,8.4
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,11.7
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,3.3
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,14
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,7.4
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,8
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,8.6
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,4.3
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,YRBSS,Alcohol,%,Crude Prevalence,23.5
GU,Guam,YRBSS,Alcohol,%,Crude Prevalence,12.7
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,8
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,37.2
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,32.8
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,15.9
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,18.6
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,20.2
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,28.4
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,8.4
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,37.9
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,33.8
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,16.6
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,19.4
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,20.9
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,29
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,10.5
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,12
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,11.3
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,2.4
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,6.6
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,4.9
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,6.8
GU,Guam,BRFSS,Alcohol,%,Age-adjusted Prevalence,14
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,2.6
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,11.4
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,7.1
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,5.1
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,7
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,13.3
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,3.2
GU,Guam,BRFSS,Alcohol,%,Crude Prevalence,
GU,Guam,PRAMS,Alcohol,%,Crude Prevalence,
HI,Hawaii,YRBSS,Alcohol,%,Crude Prevalence,25.1
HI,Hawaii,YRBSS,Alcohol,%,Crude Prevalence,13.4
HI,Hawaii,BRFSS,Alcohol,%,Age-adjusted Prevalence,
HI,Hawaii,BRFSS,Alcohol,%,Age-adjusted Prevalence,12.7
HI,Hawaii,BRFSS,Alcohol,%,Age-adjusted Prevalence,22.5
HI,Hawaii,BRFSS,Alcohol,%,Age-adjusted Prevalence,26.5
HI,Hawaii,BRFSS,Alcohol,%,Age-adjusted Prevalence,23.6
HI,Hawaii,BRFSS,Alcohol,%,Age-adjusted Prevalence,15.3
HI,Hawaii,BRFSS,Alcohol,%,Age-adjusted Prevalence,19.8
HI,Hawaii,BRFSS,Alcohol,%,Age-adjusted Prevalence,23.6
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,11.7
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,25.7
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,26.1
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,24
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,13.6
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,18.9
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,21
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,26.1
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,22
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,12
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,17.7
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,17.7
HI,Hawaii,BRFSS,Alcohol,%,Age-adjusted Prevalence,
HI,Hawaii,BRFSS,Alcohol,%,Age-adjusted Prevalence,5.9
HI,Hawaii,BRFSS,Alcohol,%,Age-adjusted Prevalence,9
HI,Hawaii,BRFSS,Alcohol,%,Age-adjusted Prevalence,9.5
HI,Hawaii,BRFSS,Alcohol,%,Age-adjusted Prevalence,8.9
HI,Hawaii,BRFSS,Alcohol,%,Age-adjusted Prevalence,5.4
HI,Hawaii,BRFSS,Alcohol,%,Age-adjusted Prevalence,7.7
HI,Hawaii,BRFSS,Alcohol,%,Age-adjusted Prevalence,10
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,5.8
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,10
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,9.5
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,8.6
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,4.9
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,7.6
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,10.2
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,8.6
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,6.4
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,5.4
HI,Hawaii,BRFSS,Alcohol,%,Age-adjusted Prevalence,
HI,Hawaii,BRFSS,Alcohol,%,Age-adjusted Prevalence,12.1
HI,Hawaii,BRFSS,Alcohol,%,Age-adjusted Prevalence,21.8
HI,Hawaii,BRFSS,Alcohol,%,Age-adjusted Prevalence,26.2
HI,Hawaii,BRFSS,Alcohol,%,Age-adjusted Prevalence,23.1
HI,Hawaii,BRFSS,Alcohol,%,Age-adjusted Prevalence,16.3
HI,Hawaii,BRFSS,Alcohol,%,Age-adjusted Prevalence,19.1
HI,Hawaii,BRFSS,Alcohol,%,Age-adjusted Prevalence,20.2
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,11
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,24.9
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,25.7
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,24.3
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,14.2
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,18.2
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,19.1
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,19.8
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,23.4
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,13.8
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,18
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,18.9
HI,Hawaii,BRFSS,Alcohol,%,Age-adjusted Prevalence,
HI,Hawaii,BRFSS,Alcohol,%,Age-adjusted Prevalence,5.8
HI,Hawaii,BRFSS,Alcohol,%,Age-adjusted Prevalence,7.4
HI,Hawaii,BRFSS,Alcohol,%,Age-adjusted Prevalence,9.1
HI,Hawaii,BRFSS,Alcohol,%,Age-adjusted Prevalence,9.3
HI,Hawaii,BRFSS,Alcohol,%,Age-adjusted Prevalence,4.5
HI,Hawaii,BRFSS,Alcohol,%,Age-adjusted Prevalence,7.4
HI,Hawaii,BRFSS,Alcohol,%,Age-adjusted Prevalence,10.2
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,5.5
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,7.1
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,9.1
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,10
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,4.4
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,7.3
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,10.6
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,10
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,3.4
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,7.1
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,11.3
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,7.3
HI,Hawaii,BRFSS,Alcohol,%,Age-adjusted Prevalence,
HI,Hawaii,BRFSS,Alcohol,%,Age-adjusted Prevalence,13.6
HI,Hawaii,BRFSS,Alcohol,%,Age-adjusted Prevalence,24.9
HI,Hawaii,BRFSS,Alcohol,%,Age-adjusted Prevalence,30.7
HI,Hawaii,BRFSS,Alcohol,%,Age-adjusted Prevalence,27.9
HI,Hawaii,BRFSS,Alcohol,%,Age-adjusted Prevalence,18.2
HI,Hawaii,BRFSS,Alcohol,%,Age-adjusted Prevalence,22.4
HI,Hawaii,BRFSS,Alcohol,%,Age-adjusted Prevalence,23.8
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,12.3
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,28
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,30.8
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,30.1
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,15.9
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,21.5
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,22.1
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,22.3
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,26
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,11.9
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,19.9
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,24.5
HI,Hawaii,BRFSS,Alcohol,%,Age-adjusted Prevalence,
HI,Hawaii,BRFSS,Alcohol,%,Age-adjusted Prevalence,5.5
HI,Hawaii,BRFSS,Alcohol,%,Age-adjusted Prevalence,9.8
HI,Hawaii,BRFSS,Alcohol,%,Age-adjusted Prevalence,9.2
HI,Hawaii,BRFSS,Alcohol,%,Age-adjusted Prevalence,10.2
HI,Hawaii,BRFSS,Alcohol,%,Age-adjusted Prevalence,4.2
HI,Hawaii,BRFSS,Alcohol,%,Age-adjusted Prevalence,7.3
HI,Hawaii,BRFSS,Alcohol,%,Age-adjusted Prevalence,8.9
HI,Hawaii,BRFSS,Alcohol,%,Crude Prevalence,
