LocationAbbr,LocationDesc,DataSource,Topic,DataValueUnit,DataValueType,DataValue,DataValueAlt
MS,Mississippi,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,36,36
MS,Mississippi,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,35.9,35.9
MS,Mississippi,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
MS,Mississippi,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,41,41
MS,Mississippi,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
MS,Mississippi,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,47,47
MS,Mississippi,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,38.3,38.3
MS,Mississippi,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,39.1,39.1
MT,Montana,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
MT,Montana,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,57.6,57.6
MT,Montana,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,57.2,57.2
MT,Montana,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,58.1,58.1
MT,Montana,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,54.6,54.6
MT,Montana,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,49.7,49.7
MT,Montana,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,57.9,57.9
MT,Montana,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,58.6,58.6
NC,North Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,44.3,44.3
NC,North Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,46.8,46.8
NC,North Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,37.9,37.9
NC,North Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,49.5,49.5
NC,North Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,64.7,64.7
NC,North Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,43,43
NC,North Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,48,48
NC,North Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,50.5,50.5
ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,49,49
ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,44.9,44.9
ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,59.3,59.3
ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,46.6,46.6
ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,46.8,46.8
ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,46.6,46.6
NE,Nebraska,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,52.2,52.2
NE,Nebraska,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,51.5,51.5
NE,Nebraska,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,40.4,40.4
NE,Nebraska,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,50.9,50.9
NE,Nebraska,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,52.3,52.3
NE,Nebraska,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,48.7,48.7
NE,Nebraska,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,51.2,51.2
NE,Nebraska,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,52.4,52.4
NM,New Mexico,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,53.5,53.5
NH,New Hampshire,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
NH,New Hampshire,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,58,58
NH,New Hampshire,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,57.8,57.8
NH,New Hampshire,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,56.9,56.9
NH,New Hampshire,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,45.3,45.3
NH,New Hampshire,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,52.6,52.6
NH,New Hampshire,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,57.5,57.5
NH,New Hampshire,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,58,58
NJ,New Jersey,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,45.4,45.4
NJ,New Jersey,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,46.8,46.8
NJ,New Jersey,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,39.7,39.7
NJ,New Jersey,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,50.8,50.8
NJ,New Jersey,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,49.4,49.4
NJ,New Jersey,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,45.5,45.5
NJ,New Jersey,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,48.7,48.7
NJ,New Jersey,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,53.4,53.4
NM,New Mexico,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,43.6,43.6
NM,New Mexico,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,54,54
NM,New Mexico,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,57.6,57.6
NM,New Mexico,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,68.7,68.7
NM,New Mexico,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,59.4,59.4
NM,New Mexico,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,55.7,55.7
NM,New Mexico,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,56.5,56.5
NV,Nevada,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,60.6,60.6
NV,Nevada,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,50.9,50.9
NV,Nevada,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,49.1,49.1
NV,Nevada,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,57.9,57.9
NV,Nevada,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,54.1,54.1
NV,Nevada,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,60,60
NV,Nevada,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,54.4,54.4
NV,Nevada,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,55.5,55.5
NY,New York,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,45.1,45.1
NY,New York,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,45.6,45.6
NY,New York,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,37.4,37.4
NY,New York,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,48.3,48.3
NY,New York,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,48.8,48.8
NY,New York,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,43.2,43.2
NY,New York,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,46.9,46.9
NY,New York,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,50.9,50.9
OH,Ohio,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,40.2,40.2
OH,Ohio,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,49.9,49.9
OH,Ohio,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,52.1,52.1
OH,Ohio,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,50.4,50.4
OH,Ohio,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,40.6,40.6
OH,Ohio,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,41.4,41.4
OH,Ohio,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,50,50
OH,Ohio,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,51.6,51.6
OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,42.8,42.8
OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,47.1,47.1
OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,47.9,47.9
OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,46,46
OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,41.9,41.9
OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,43.2,43.2
OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,46.5,46.5
OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,47.4,47.4
OR,Oregon,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
OR,Oregon,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,60.4,60.4
OR,Oregon,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,42.6,42.6
OR,Oregon,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,59.4,59.4
OR,Oregon,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,60.9,60.9
OR,Oregon,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,66.6,66.6
OR,Oregon,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,59.9,59.9
OR,Oregon,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,61.5,61.5
PA,Pennsylvania,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,46.5,46.5
PA,Pennsylvania,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,48.5,48.5
PA,Pennsylvania,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,43.7,43.7
PA,Pennsylvania,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,52.1,52.1
PA,Pennsylvania,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,37,37
PA,Pennsylvania,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,34.2,34.2
PA,Pennsylvania,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,50.2,50.2
PA,Pennsylvania,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,51.7,51.7
SC,South Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,48.2,48.2
PR,Puerto Rico,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
PR,Puerto Rico,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,31.5,31.5
PR,Puerto Rico,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,34.4,34.4
PR,Puerto Rico,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,37.7,37.7
PR,Puerto Rico,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
PR,Puerto Rico,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
PR,Puerto Rico,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,34.4,34.4
PR,Puerto Rico,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
RI,Rhode Island,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,47.4,47.4
RI,Rhode Island,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,48.7,48.7
RI,Rhode Island,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,36.7,36.7
RI,Rhode Island,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,51.7,51.7
RI,Rhode Island,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,49.5,49.5
RI,Rhode Island,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,45.5,45.5
RI,Rhode Island,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,50,50
RI,Rhode Island,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,53.4,53.4
SC,South Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,43.6,43.6
SC,South Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,54.1,54.1
SC,South Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,53,53
SC,South Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,48.5,48.5
SC,South Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,45.1,45.1
SC,South Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,50.5,50.5
SC,South Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,53.6,53.6
SD,South Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
SD,South Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,57,57
SD,South Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,56,56
SD,South Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,49.9,49.9
SD,South Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,57.6,57.6
SD,South Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,52.6,52.6
SD,South Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,53.3,53.3
SD,South Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,52.7,52.7
TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,40.8,40.8
TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,45,45
HI,Hawaii,YRBSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,20.3,20.3
TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,49.9,49.9
TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,45.9,45.9
TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,44.2,44.2
TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,59.7,59.7
TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,45.3,45.3
TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,46.2,46.2
TX,Texas,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,39.3,39.3
TX,Texas,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,43.7,43.7
TX,Texas,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,39.8,39.8
TX,Texas,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,45,45
TX,Texas,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,56.9,56.9
TX,Texas,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,41.6,41.6
TX,Texas,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,44.3,44.3
TX,Texas,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,48.5,48.5
US,United States,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,50.7,50.7
US,United States,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,52.1,52.1
US,United States,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,51.2,51.2
UT,Utah,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
UT,Utah,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,54.3,54.3
UT,Utah,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,43.3,43.3
UT,Utah,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,56.6,56.6
UT,Utah,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,52.6,52.6
UT,Utah,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,52.3,52.3
UT,Utah,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,55.4,55.4
UT,Utah,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,57.6,57.6
VA,Virginia,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,45.1,45.1
VA,Virginia,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,48.8,48.8
VA,Virginia,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,44.1,44.1
VA,Virginia,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,53.1,53.1
VA,Virginia,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,48.7,48.7
VA,Virginia,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,47.7,47.7
VA,Virginia,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,50.8,50.8
VA,Virginia,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,53.7,53.7
VI,Virgin Islands,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
VI,Virgin Islands,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
VI,Virgin Islands,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
VI,Virgin Islands,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
VI,Virgin Islands,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
VI,Virgin Islands,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
VI,Virgin Islands,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
VI,Virgin Islands,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
